LoginID,CustomerID,DeviceID,LoginTime,IPAddress,Browser,OperatingSystem,LocationID,LoginStatus,FailureReason,IsNewDevice,IsNewLocation,IsSuspicious,RiskScore,FailedAttempts24H
LN0005583,C000993,D003931,2025-08-01 03:02:34,IP-970.94.237.78,Chrome,Android,L0040,Success,,True,False,True,83,3
LN0005584,C004345,D003792,2025-09-16 00:49:00,IP-783.90.64.243,Safari,iOS,L0008,Failed,Account Locked,False,False,True,84,10
LN0005585,C004070,D002212,2025-10-28 15:18:22,IP-316.224.33.50,Safari,macOS,L0041,Success,,True,False,False,16,3
LN0005586,C000858,D001885,2025-03-02 20:18:45,IP-227.136.48.105,Firefox,iOS,L0037,Failed,Unknown Device,True,False,True,68,11
LN0005587,C000627,D003300,2026-03-26 04:19:02,IP-270.4.228.65,Safari,Android,L0045,Success,,False,True,False,28,0
LN0005588,C000161,D002336,2026-03-11 16:14:13,IP-960.184.63.21,Chrome,iOS,L0001,Failed,Unknown Device,False,False,False,17,2
LN0005589,C000029,D002592,2025-06-03 17:10:13,IP-982.74.65.52,Chrome,iOS,L0015,Success,,False,False,False,32,3
LN0005590,C001693,D003750,2025-09-15 20:54:08,IP-958.146.241.246,Firefox,macOS,L0042,Success,,False,False,False,8,2
LN0005591,C001727,D003142,2026-06-09 01:57:11,IP-332.92.12.150,Safari,Android,L0052,Success,,False,False,False,27,2
LN0005592,C001246,D003279,2025-11-08 02:37:51,IP-718.164.80.132,Safari,Android,L0052,Success,,False,True,False,40,2
LN0005593,C002705,D000023,2025-11-05 14:47:53,IP-886.156.152.200,Firefox,macOS,L0012,Success,,False,False,False,37,1
LN0005594,C003403,D002619,2025-06-07 05:43:24,IP-521.226.108.53,Chrome,Linux,L0042,Success,,False,True,False,29,0
LN0005595,C002127,D003827,2026-04-10 11:37:50,IP-420.10.14.82,Edge,Windows,L0021,Success,,False,False,False,1,1
LN0005596,C001736,D002106,2025-11-25 16:17:01,IP-263.159.200.65,Edge,Linux,L0050,Success,,False,False,False,41,2
LN0005597,C002627,D000441,2025-10-24 21:59:31,IP-800.243.177.60,Safari,macOS,L0021,Success,,False,False,False,24,2
LN0005598,C001050,D003846,2026-01-18 02:45:57,IP-882.66.253.41,Firefox,iOS,L0008,Success,,False,False,False,24,2
LN0005599,C001454,D000565,2025-02-11 19:18:59,IP-617.48.141.89,Safari,macOS,L0025,Success,,True,False,True,85,4
LN0005600,C003688,D001870,2025-01-26 17:07:54,IP-171.95.67.198,Edge,macOS,L0015,Success,,False,False,False,43,1
LN0005601,C001979,D002836,2025-01-25 09:13:33,IP-446.253.118.102,Chrome,iOS,L0036,Success,,False,True,False,49,1
LN0005602,C003081,D001366,2026-05-04 01:31:27,IP-363.83.121.173,Firefox,Linux,L0003,Success,,False,False,False,21,2
LN0005603,C002160,D002943,2026-06-13 13:12:03,IP-939.176.102.240,Chrome,Android,L0047,Failed,MFA Failed,False,False,True,100,10
LN0005604,C001104,D000824,2025-02-17 00:55:20,IP-977.141.14.79,Chrome,Linux,L0040,Success,,True,False,False,9,0
LN0005605,C001405,D001390,2026-01-30 03:41:57,IP-709.148.190.17,Safari,iOS,L0025,Success,,False,False,False,1,1
LN0005606,C003895,D002215,2026-04-16 18:45:00,IP-921.41.254.135,Chrome,macOS,L0027,Failed,Account Locked,False,False,True,99,8
LN0005607,C000189,D003680,2026-05-22 13:43:04,IP-259.228.232.177,Safari,iOS,L0022,Success,,False,False,False,40,3
LN0005608,C000468,D001216,2025-09-28 12:17:06,IP-425.89.126.195,Edge,Android,L0033,Failed,Unknown Device,True,False,True,66,7
LN0005609,C001511,D001335,2025-09-26 06:34:32,IP-430.21.230.99,Safari,Windows,L0027,Success,,False,False,False,12,1
LN0005610,C002056,D000209,2025-06-10 13:14:03,IP-310.203.192.86,Chrome,Windows,L0051,Success,,True,False,False,9,2
LN0005611,C001402,D003371,2026-01-05 00:41:19,IP-670.177.102.235,Firefox,Linux,L0052,Success,,False,False,False,49,3
LN0005612,C001665,D003703,2025-08-23 15:13:27,IP-027.88.34.249,Chrome,iOS,L0014,Failed,Unknown Device,False,False,True,83,11
LN0005613,C004066,D001131,2025-11-20 17:41:23,IP-461.214.33.249,Firefox,Windows,L0003,Success,,False,False,False,24,2
LN0005614,C000800,D002372,2026-02-05 02:25:42,IP-537.29.123.123,Firefox,Windows,L0033,Success,,False,False,False,42,1
LN0005615,C003138,D002841,2026-07-21 15:43:46,IP-146.125.101.38,Chrome,macOS,L0022,Success,,False,False,False,56,1
LN0005616,C004461,D000251,2026-05-24 02:57:01,IP-825.142.205.176,Safari,Windows,L0007,Success,,True,False,False,16,1
LN0005617,C002921,D001323,2025-03-19 05:10:24,IP-754.95.237.192,Chrome,iOS,L0037,Success,,True,False,False,42,2
LN0005618,C000699,D000547,2025-09-08 03:47:28,IP-822.149.222.210,Chrome,macOS,L0045,Success,,False,True,False,18,1
LN0005619,C003182,D003633,2025-05-18 18:57:36,IP-983.81.182.252,Firefox,macOS,L0051,Success,,False,False,False,1,3
LN0005620,C001203,D002178,2026-03-25 11:19:19,IP-329.124.122.163,Firefox,Windows,L0051,Success,,False,False,False,12,1
LN0005621,C003518,D000194,2025-04-03 15:59:22,IP-322.16.236.219,Edge,Linux,L0022,Success,,True,False,False,53,0
LN0005622,C000011,D000220,2025-12-04 12:46:47,IP-562.141.7.88,Chrome,Windows,L0024,Success,,False,False,False,49,0
LN0005623,C004305,D002380,2026-01-21 11:11:27,IP-649.120.240.137,Edge,iOS,L0013,Success,,False,False,False,45,0
LN0005624,C001218,D001517,2026-04-14 09:48:38,IP-728.191.21.60,Safari,Linux,L0025,Success,,False,True,False,38,3
LN0005625,C004547,D001572,2026-02-09 16:00:01,IP-334.116.161.130,Firefox,macOS,L0021,Success,,False,False,False,37,1
LN0005626,C000162,D003847,2026-04-22 16:18:48,IP-622.248.172.136,Chrome,Windows,L0049,Success,,False,False,False,15,3
LN0005627,C002945,D001737,2025-09-04 13:13:58,IP-164.58.62.97,Firefox,Linux,L0011,Success,,False,False,False,37,2
LN0005628,C000753,D002530,2026-03-11 11:59:19,IP-196.114.110.16,Edge,Linux,L0007,Failed,Authentication Failed,False,False,True,93,11
LN0005629,C002277,D002606,2025-12-04 01:30:53,IP-878.187.141.14,Chrome,iOS,L0007,Success,,False,False,False,63,3
LN0005630,C004321,D002856,2025-05-05 13:58:08,IP-988.214.27.164,Safari,Linux,L0002,Success,,True,False,False,18,1
LN0005631,C001276,D002157,2025-02-27 08:01:05,IP-390.245.168.82,Chrome,iOS,L0033,Success,,False,False,False,54,2
LN0005632,C000577,D002228,2025-10-30 23:19:38,IP-875.84.26.166,Chrome,Windows,L0040,Failed,Unknown Device,False,False,True,39,6
LN0005633,C004069,D002416,2025-05-14 10:12:32,IP-965.105.42.103,Safari,Windows,L0044,Success,,False,False,False,34,1
LN0005634,C002187,D000269,2026-06-05 02:19:55,IP-975.204.190.56,Chrome,iOS,L0044,Success,,False,False,False,16,2
LN0005635,C001774,D002806,2025-03-07 10:47:36,IP-306.102.113.19,Chrome,Linux,L0003,Success,,True,False,False,23,1
LN0005636,C001355,D000163,2025-01-02 14:46:11,IP-038.76.142.211,Edge,macOS,L0027,Success,,True,True,False,31,1
LN0005637,C000175,D000819,2025-12-03 16:25:14,IP-797.74.160.206,Safari,Windows,L0018,Success,,True,False,False,38,0
LN0005638,C004609,D000152,2025-10-12 11:04:58,IP-878.166.214.55,Safari,Android,L0050,Success,,False,False,False,50,3
LN0005639,C002519,D001917,2026-04-23 16:04:20,IP-937.227.142.226,Edge,iOS,L0010,Success,,False,False,False,46,3
LN0005640,C002487,D000371,2026-07-07 18:09:14,IP-910.28.49.87,Firefox,Android,L0016,Success,,False,False,False,51,3
LN0005641,C003791,D002981,2026-01-25 15:58:42,IP-482.239.190.138,Edge,macOS,L0019,Success,,True,False,False,1,3
LN0005642,C000165,D003266,2026-02-12 15:53:22,IP-227.78.43.174,Safari,Linux,L0028,Success,,False,False,False,24,1
LN0005643,C003009,D001078,2025-11-21 12:24:12,IP-239.7.154.21,Safari,iOS,L0015,Failed,Account Locked,True,False,True,98,8
LN0005644,C002395,D003685,2025-03-18 23:25:21,IP-432.212.171.162,Chrome,macOS,L0026,Success,,False,False,False,34,1
LN0005645,C003339,D002942,2026-02-03 15:24:26,IP-351.53.24.53,Safari,iOS,L0008,Success,,False,False,False,37,2
LN0005646,C001707,D002193,2026-06-19 23:25:59,IP-950.182.18.210,Edge,Android,L0049,Success,,False,False,False,54,3
LN0005647,C000083,D001294,2025-01-26 20:16:54,IP-876.50.75.184,Safari,macOS,L0020,Success,,False,True,False,27,1
LN0005648,C001862,D001798,2025-06-06 21:07:56,IP-104.148.9.193,Firefox,Android,L0002,Success,,False,True,False,15,2
LN0005649,C003995,D000816,2026-01-22 10:51:28,IP-596.239.182.202,Safari,Windows,L0015,Success,,False,False,False,46,1
LN0005650,C001046,D003330,2026-01-31 01:55:49,IP-531.84.137.96,Edge,Android,L0026,Success,,False,False,False,43,3
LN0005651,C002604,D003415,2025-03-26 18:37:58,IP-399.232.219.149,Firefox,macOS,L0022,Success,,False,False,False,39,2
LN0005652,C002257,D003220,2025-12-16 02:28:42,IP-271.95.135.9,Firefox,Linux,L0036,Success,,True,False,False,28,3
LN0005653,C002073,D003643,2026-06-01 10:45:49,IP-858.242.156.65,Safari,iOS,L0016,Success,,False,False,False,53,1
LN0005654,C004401,D000707,2025-11-21 05:15:58,IP-576.135.222.217,Edge,macOS,L0003,Success,,False,False,False,1,3
LN0005655,C003350,D002250,2025-03-12 10:16:47,IP-495.90.222.60,Firefox,Linux,L0008,Success,,False,False,False,12,0
LN0005656,C002274,D003143,2026-01-01 01:08:47,IP-575.171.108.81,Safari,Windows,L0008,Failed,Account Locked,True,False,False,31,0
LN0005657,C004360,D000079,2025-01-19 11:38:03,IP-161.94.105.173,Firefox,Android,L0017,Failed,Account Locked,False,False,False,69,3
LN0005658,C001904,D002491,2026-02-11 19:39:03,IP-629.32.124.102,Firefox,Android,L0015,Success,,False,False,False,48,0
LN0005659,C001296,D000633,2025-08-01 10:30:59,IP-834.94.236.180,Chrome,Windows,L0027,Success,,False,False,False,62,2
LN0005660,C002927,D001107,2025-08-22 21:49:40,IP-051.49.242.144,Edge,Android,L0033,Success,,False,False,False,71,1
LN0005661,C003244,D001451,2025-04-16 23:33:06,IP-110.126.57.18,Edge,Android,L0052,Failed,Account Locked,False,False,True,82,8
LN0005662,C003060,D001009,2025-06-15 06:28:14,IP-218.52.52.196,Safari,Windows,L0001,Success,,True,False,False,32,2
LN0005663,C003656,D002024,2025-12-30 16:09:52,IP-344.7.78.128,Edge,Windows,L0013,Success,,False,False,False,53,0
LN0005664,C003948,D003994,2025-07-30 21:46:02,IP-973.64.134.82,Firefox,Android,L0051,Success,,False,False,False,1,1
LN0005665,C004847,D001930,2025-12-03 03:37:46,IP-255.240.6.66,Chrome,Android,L0030,Success,,False,False,False,55,0
LN0005666,C000253,D002256,2025-12-17 16:04:53,IP-661.250.92.59,Firefox,Windows,L0016,Success,,False,False,False,29,1
LN0005667,C002849,D000930,2026-02-07 20:04:47,IP-630.209.221.179,Safari,Windows,L0033,Success,,False,False,False,25,3
LN0005668,C002542,D002216,2025-06-19 08:49:09,IP-984.194.74.169,Safari,Windows,L0036,Success,,True,False,False,36,0
LN0005669,C002104,D000602,2025-08-26 02:57:54,IP-676.13.43.164,Firefox,Windows,L0028,Failed,Account Locked,False,False,True,70,8
LN0005670,C001998,D002052,2026-07-07 11:26:50,IP-832.27.91.172,Edge,Linux,L0006,Success,,False,False,False,15,3
LN0005671,C001153,D002314,2026-02-27 19:32:04,IP-476.77.134.173,Edge,macOS,L0039,Success,,True,False,False,33,2
LN0005672,C000154,D002883,2026-01-09 17:30:53,IP-932.39.232.53,Safari,macOS,L0019,Success,,False,False,False,41,1
LN0005673,C000015,D001330,2025-11-23 19:43:38,IP-566.184.182.97,Edge,iOS,L0017,Success,,False,False,False,33,2
LN0005674,C002638,D000129,2026-03-05 00:05:00,IP-803.9.77.68,Firefox,iOS,L0042,Failed,Authentication Failed,False,True,True,61,9
LN0005675,C002193,D002825,2025-08-09 01:29:57,IP-324.164.135.207,Chrome,macOS,L0048,Success,,True,True,False,48,2
LN0005676,C004603,D000829,2025-03-10 09:11:07,IP-105.188.145.93,Firefox,Windows,L0031,Failed,Account Locked,False,True,True,64,7
LN0005677,C001568,D002318,2025-10-12 03:32:26,IP-383.157.169.139,Edge,Windows,L0024,Success,,False,False,False,29,1
LN0005678,C003470,D002071,2025-07-07 18:28:33,IP-279.61.222.99,Firefox,iOS,L0001,Success,,True,False,False,55,2
LN0005679,C001068,D002663,2026-06-21 01:20:06,IP-686.22.12.94,Edge,macOS,L0040,Success,,False,False,False,1,1
LN0005680,C004126,D001896,2025-07-07 16:54:32,IP-303.77.5.86,Safari,Windows,L0005,Success,,False,False,False,54,2
LN0005681,C003308,D001409,2025-07-20 12:16:20,IP-717.158.243.81,Edge,Linux,L0048,Success,,False,True,False,45,3
LN0005682,C004850,D003575,2025-11-06 06:16:31,IP-936.67.178.7,Edge,iOS,L0004,Success,,False,False,False,89,3
LN0005683,C004005,D001039,2026-02-16 13:17:11,IP-019.117.132.103,Firefox,Linux,L0047,Success,,False,False,False,1,0
LN0005684,C004153,D003918,2025-12-24 19:13:10,IP-051.137.123.125,Chrome,Android,L0005,Success,,False,False,False,1,3
LN0005685,C001301,D001908,2026-07-14 05:33:40,IP-120.41.203.241,Edge,Windows,L0036,Failed,Authentication Failed,False,False,True,68,7
LN0005686,C002755,D000430,2025-08-07 09:58:26,IP-486.90.120.205,Chrome,Windows,L0003,Failed,Invalid Password,False,False,True,77,8
LN0005687,C002858,D001908,2026-06-03 22:00:37,IP-120.41.203.241,Edge,Windows,L0007,Success,,False,True,False,31,0
LN0005688,C004559,D002723,2025-05-23 03:46:35,IP-262.50.223.84,Edge,iOS,L0021,Success,,False,False,False,15,2
LN0005689,C002479,D000909,2025-03-03 09:18:46,IP-198.81.31.159,Firefox,Android,L0021,Success,,True,False,False,68,3
LN0005690,C000050,D003033,2025-04-14 23:52:59,IP-347.188.23.92,Firefox,Windows,L0035,Success,,False,False,False,29,2
LN0005691,C003376,D003047,2026-07-20 15:07:06,IP-086.34.60.109,Edge,macOS,L0040,Success,,False,False,False,36,1
LN0005692,C003310,D003833,2025-10-27 09:53:02,IP-135.247.152.236,Edge,iOS,L0022,Failed,MFA Failed,True,True,True,87,8
LN0005693,C002980,D003837,2025-06-11 12:07:56,IP-060.138.132.2,Edge,Windows,L0023,Failed,MFA Failed,True,False,True,100,9
LN0005694,C001218,D001276,2025-08-01 17:40:57,IP-966.52.30.25,Edge,Linux,L0022,Success,,False,False,False,62,3
LN0005695,C002748,D000395,2026-07-03 00:46:33,IP-297.117.60.129,Chrome,Linux,L0045,Success,,False,False,False,45,1
LN0005696,C004933,D003887,2026-05-03 07:18:13,IP-194.157.46.117,Safari,iOS,L0006,Success,,False,False,False,17,3
LN0005697,C001996,D003970,2026-01-19 14:14:11,IP-392.69.200.19,Firefox,iOS,L0030,Success,,False,False,False,48,3
LN0005698,C004184,D003100,2025-10-12 21:16:40,IP-536.13.44.223,Edge,Windows,L0025,Success,,False,False,False,22,2
LN0005699,C003900,D003797,2025-02-15 05:57:54,IP-346.194.183.33,Chrome,Linux,L0010,Success,,False,False,False,53,2
LN0005700,C002987,D002632,2026-07-18 02:27:07,IP-103.254.166.114,Chrome,iOS,L0048,Success,,True,False,False,7,1
LN0005701,C003856,D001478,2025-04-16 09:03:23,IP-210.79.145.126,Edge,macOS,L0015,Success,,True,False,True,75,4
LN0005702,C003057,D001434,2025-04-23 20:10:37,IP-664.210.199.88,Firefox,Android,L0019,Success,,False,False,False,49,2
LN0005703,C004868,D001592,2025-09-22 03:03:07,IP-405.11.74.15,Safari,Windows,L0036,Success,,False,False,False,54,3
LN0005704,C003464,D003021,2025-09-14 09:00:59,IP-141.181.129.190,Edge,Windows,L0002,Failed,Unknown Device,False,False,True,96,9
LN0005705,C000130,D000013,2025-04-21 00:17:04,IP-738.32.185.152,Safari,Android,L0006,Success,,False,False,False,28,3
LN0005706,C004841,D002897,2025-08-17 20:08:52,IP-081.241.97.159,Safari,Android,L0041,Success,,False,True,False,31,3
LN0005707,C002225,D001592,2026-01-01 03:29:35,IP-405.11.74.15,Safari,Windows,L0022,Success,,False,False,False,36,3
LN0005708,C002029,D000312,2025-11-15 13:05:44,IP-390.142.90.68,Edge,iOS,L0021,Success,,False,False,False,42,2
LN0005709,C001395,D002207,2025-09-28 11:59:08,IP-590.36.63.143,Edge,Android,L0006,Success,,False,True,False,70,2
LN0005710,C004385,D000827,2026-06-27 12:25:09,IP-353.77.150.3,Safari,iOS,L0034,Success,,False,False,True,90,5
LN0005711,C003799,D003531,2026-02-03 14:06:10,IP-498.39.220.69,Edge,Windows,L0052,Success,,False,False,False,40,3
LN0005712,C002519,D003464,2025-04-22 10:38:31,IP-257.191.99.114,Firefox,Linux,L0052,Success,,False,False,False,37,1
LN0005713,C004226,D002209,2025-09-14 14:15:55,IP-786.150.47.221,Firefox,Android,L0020,Success,,False,False,False,37,2
LN0005714,C001960,D000387,2026-04-01 09:16:37,IP-909.228.242.231,Safari,Linux,L0021,Success,,False,False,False,59,1
LN0005715,C001140,D000836,2026-02-21 07:39:28,IP-989.206.162.183,Edge,Linux,L0044,Success,,False,False,False,31,2
LN0005716,C004413,D001118,2025-07-27 15:48:07,IP-280.130.153.221,Safari,macOS,L0006,Success,,False,True,False,44,2
LN0005717,C004911,D003407,2025-09-16 18:29:24,IP-751.204.251.129,Edge,Linux,L0001,Success,,False,False,False,30,1
LN0005718,C001084,D001068,2026-01-18 14:13:37,IP-454.128.132.197,Edge,Linux,L0045,Success,,False,False,False,59,0
LN0005719,C001737,D002734,2026-01-15 21:15:30,IP-825.192.216.50,Chrome,Android,L0015,Failed,Account Locked,False,False,False,66,0
LN0005720,C001543,D003351,2026-05-05 16:27:53,IP-524.104.180.46,Chrome,macOS,L0044,Success,,False,False,True,100,4
LN0005721,C004596,D002609,2025-11-05 02:14:49,IP-392.232.36.31,Chrome,Android,L0008,Failed,Invalid Password,False,False,True,99,6
LN0005722,C004169,D002195,2025-08-23 22:19:57,IP-880.146.8.73,Edge,macOS,L0008,Success,,False,True,False,24,3
LN0005723,C004897,D001284,2025-03-18 19:58:04,IP-918.86.211.151,Firefox,Windows,L0004,Success,,False,False,False,41,0
LN0005724,C002948,D001848,2026-03-24 00:09:16,IP-759.230.226.200,Chrome,iOS,L0001,Success,,True,False,True,47,3
LN0005725,C004646,D000004,2025-07-10 23:35:54,IP-586.97.18.163,Edge,iOS,L0033,Success,,False,False,False,38,1
LN0005726,C000422,D001628,2025-10-12 17:31:21,IP-586.68.48.123,Firefox,iOS,L0013,Success,,True,False,False,17,2
LN0005727,C002783,D000401,2025-06-06 18:59:38,IP-085.195.224.165,Chrome,macOS,L0050,Success,,False,False,False,30,2
LN0005728,C003729,D000810,2025-10-30 16:55:58,IP-344.183.213.74,Safari,Linux,L0005,Success,,False,False,False,61,0
LN0005729,C004222,D002692,2026-01-09 19:47:17,IP-479.57.110.74,Firefox,macOS,L0020,Success,,False,False,False,9,0
LN0005730,C000823,D001685,2026-03-02 21:55:50,IP-298.158.74.164,Safari,Windows,L0044,Success,,True,False,False,23,0
LN0005731,C001563,D001452,2025-05-07 01:06:10,IP-381.94.4.109,Firefox,iOS,L0052,Success,,False,False,False,49,2
LN0005732,C003899,D002567,2026-05-03 08:11:56,IP-497.249.4.214,Edge,Linux,L0011,Success,,True,True,False,12,0
LN0005733,C003226,D003776,2025-09-07 04:48:06,IP-414.14.225.150,Edge,Linux,L0008,Success,,False,False,False,21,2
LN0005734,C001328,D003835,2026-01-29 06:20:42,IP-930.58.218.93,Safari,macOS,L0044,Success,,False,True,False,17,3
LN0005735,C004027,D000103,2026-05-16 11:47:27,IP-337.1.231.32,Edge,iOS,L0039,Success,,False,False,False,19,2
LN0005736,C000924,D000053,2026-01-10 03:07:05,IP-447.73.240.202,Edge,Android,L0006,Success,,False,False,False,25,3
LN0005737,C003634,D001069,2025-09-17 03:55:34,IP-948.219.56.171,Firefox,Android,L0051,Success,,False,True,False,53,2
LN0005738,C003326,D002043,2025-09-25 15:47:12,IP-272.189.200.158,Firefox,Android,L0042,Success,,False,False,False,25,0
LN0005739,C000363,D002172,2026-05-24 22:34:48,IP-521.101.28.41,Safari,Android,L0047,Success,,False,True,False,37,2
LN0005740,C003274,D000693,2025-07-24 14:38:03,IP-221.141.187.20,Safari,Linux,L0021,Success,,False,False,False,38,2
LN0005741,C002353,D000839,2026-06-13 19:04:36,IP-831.176.73.198,Chrome,Windows,L0026,Success,,True,False,False,43,1
LN0005742,C001188,D001825,2026-05-02 02:48:01,IP-083.127.66.29,Edge,macOS,L0017,Success,,False,False,False,83,1
LN0005743,C004619,D002353,2026-03-27 17:18:10,IP-214.197.133.170,Chrome,macOS,L0025,Failed,MFA Failed,False,False,True,82,11
LN0005744,C000525,D000923,2025-11-20 23:27:26,IP-646.52.20.16,Edge,Windows,L0007,Failed,Unknown Device,True,False,True,79,3
LN0005745,C003477,D000724,2025-11-24 10:50:01,IP-228.186.238.236,Safari,Android,L0049,Success,,False,False,False,40,1
LN0005746,C003100,D000865,2026-05-26 16:37:19,IP-842.247.243.189,Chrome,iOS,L0027,Success,,False,False,False,36,2
LN0005747,C002998,D001747,2026-07-11 07:46:22,IP-951.18.95.135,Edge,macOS,L0014,Failed,MFA Failed,False,False,False,32,3
LN0005748,C004398,D001401,2026-05-29 14:46:55,IP-854.122.152.84,Safari,Windows,L0019,Success,,False,False,False,85,0
LN0005749,C001375,D002306,2025-03-09 21:53:03,IP-562.190.131.158,Edge,iOS,L0021,Success,,False,False,False,1,3
LN0005750,C001324,D003926,2026-05-21 09:56:32,IP-394.205.59.92,Chrome,Linux,L0022,Success,,False,False,True,100,5
LN0005751,C004082,D002796,2025-04-06 00:41:26,IP-423.181.224.190,Chrome,Android,L0014,Success,,False,False,False,18,1
LN0005752,C002230,D001198,2026-03-26 02:20:04,IP-802.3.53.226,Edge,Android,L0034,Failed,Authentication Failed,False,True,False,58,3
LN0005753,C001342,D000741,2025-02-27 17:25:36,IP-214.96.157.118,Firefox,macOS,L0011,Success,,False,False,False,19,1
LN0005754,C000302,D001431,2025-06-11 20:01:05,IP-168.6.117.95,Edge,Linux,L0014,Success,,False,False,True,100,5
LN0005755,C004156,D002233,2026-05-02 17:22:31,IP-768.18.17.135,Edge,Android,L0028,Success,,False,False,False,17,0
LN0005756,C003240,D000947,2025-06-30 02:36:18,IP-117.154.4.45,Firefox,Linux,L0051,Success,,False,False,True,93,3
LN0005757,C004928,D000579,2025-08-06 04:35:53,IP-030.45.47.199,Edge,macOS,L0015,Success,,False,False,False,39,1
LN0005758,C000061,D000394,2026-01-19 04:59:01,IP-886.183.160.179,Edge,Android,L0036,Success,,False,False,False,26,0
LN0005759,C000116,D002714,2025-03-15 00:00:29,IP-288.44.180.231,Edge,iOS,L0030,Success,,False,False,False,20,0
LN0005760,C001617,D003995,2025-11-26 21:26:27,IP-206.25.232.110,Chrome,Android,L0038,Success,,False,True,False,28,0
LN0005761,C003564,D002890,2026-07-08 00:48:10,IP-391.193.160.145,Edge,Windows,L0040,Success,,False,False,False,47,0
LN0005762,C003136,D003059,2026-07-10 05:36:47,IP-822.115.34.138,Safari,Linux,L0008,Success,,False,False,False,54,2
LN0005763,C001266,D001818,2026-02-11 23:30:23,IP-032.200.246.197,Firefox,Android,L0001,Success,,False,False,False,22,2
LN0005764,C003021,D002585,2026-01-03 22:54:06,IP-434.51.18.34,Chrome,Linux,L0005,Success,,False,True,False,45,2
LN0005765,C003596,D003656,2025-12-04 13:18:03,IP-343.55.195.113,Firefox,iOS,L0036,Success,,False,False,False,31,0
LN0005766,C004951,D002079,2026-05-04 03:08:12,IP-772.170.75.181,Safari,iOS,L0024,Success,,False,False,False,13,3
LN0005767,C004737,D003800,2025-05-24 15:51:45,IP-484.34.179.68,Firefox,iOS,L0027,Success,,False,True,False,20,2
LN0005768,C000999,D000836,2026-06-12 09:42:54,IP-989.206.162.183,Edge,Linux,L0007,Success,,False,True,False,39,0
LN0005769,C001704,D002579,2025-03-20 15:01:29,IP-229.242.122.143,Firefox,Linux,L0034,Success,,False,False,False,35,3
LN0005770,C004405,D002126,2025-04-08 11:51:52,IP-959.104.88.3,Chrome,iOS,L0011,Success,,False,False,False,42,2
LN0005771,C000359,D000044,2025-11-26 15:18:02,IP-920.85.224.84,Chrome,iOS,L0019,Success,,True,False,False,21,0
LN0005772,C000647,D003394,2025-01-15 13:52:28,IP-682.35.200.35,Edge,iOS,L0051,Success,,True,False,False,14,3
LN0005773,C003293,D002031,2025-04-27 22:24:58,IP-972.7.209.147,Chrome,Windows,L0019,Success,,True,False,False,1,2
LN0005774,C003904,D003733,2026-01-30 09:08:08,IP-755.243.137.34,Chrome,macOS,L0005,Success,,False,False,False,54,0
LN0005775,C001844,D002486,2025-02-04 11:19:45,IP-369.141.207.106,Safari,iOS,L0006,Success,,False,False,False,54,0
LN0005776,C003207,D001167,2025-02-08 01:39:41,IP-506.32.121.216,Firefox,Linux,L0019,Success,,False,True,False,59,1
LN0005777,C004037,D001752,2026-01-12 01:40:24,IP-066.104.104.183,Edge,Windows,L0017,Success,,True,False,False,42,3
LN0005778,C001261,D001352,2025-05-28 16:35:36,IP-849.2.54.23,Firefox,macOS,L0004,Success,,True,False,False,13,2
LN0005779,C000258,D000205,2025-05-11 17:29:41,IP-622.198.40.169,Safari,macOS,L0027,Success,,False,False,False,34,1
LN0005780,C001578,D000870,2025-01-02 07:45:28,IP-568.196.140.231,Chrome,Windows,L0007,Success,,False,False,False,27,3
LN0005781,C000962,D000441,2025-01-22 08:46:10,IP-800.243.177.60,Safari,macOS,L0032,Success,,False,False,False,32,1
LN0005782,C004348,D002010,2025-06-05 02:45:12,IP-804.118.188.43,Chrome,macOS,L0052,Failed,Invalid Password,False,True,True,74,8
LN0005783,C003409,D002772,2025-12-18 03:36:13,IP-012.124.185.197,Edge,Windows,L0030,Success,,False,False,False,36,0
LN0005784,C000493,D000684,2026-06-30 01:34:43,IP-360.24.217.205,Safari,macOS,L0009,Success,,False,False,False,11,3
LN0005785,C001025,D000563,2026-06-29 20:35:03,IP-896.204.38.27,Chrome,macOS,L0033,Success,,False,False,False,37,0
LN0005786,C004496,D000198,2025-02-15 13:56:21,IP-188.192.131.13,Edge,Linux,L0019,Failed,MFA Failed,False,False,False,9,2
LN0005787,C004838,D002120,2026-06-21 19:44:23,IP-255.174.76.45,Chrome,Windows,L0047,Success,,False,False,False,15,3
LN0005788,C001253,D003012,2025-12-12 16:29:11,IP-837.83.93.4,Chrome,iOS,L0033,Success,,False,False,False,57,0
LN0005789,C004122,D001569,2026-02-21 03:47:07,IP-578.7.153.81,Firefox,Android,L0026,Success,,True,False,False,1,0
LN0005790,C001189,D001069,2025-03-19 06:03:11,IP-948.219.56.171,Firefox,Android,L0025,Failed,Invalid Password,False,True,False,30,0
LN0005791,C002227,D000907,2025-11-25 08:02:02,IP-890.167.171.184,Chrome,Android,L0030,Success,,False,False,False,15,0
LN0005792,C002476,D003104,2025-08-25 11:10:19,IP-729.44.107.19,Chrome,Windows,L0050,Success,,False,False,False,10,2
LN0005793,C004369,D001147,2026-04-25 08:51:31,IP-663.123.204.68,Chrome,iOS,L0010,Success,,True,False,False,51,3
LN0005794,C002044,D003163,2025-11-12 11:25:42,IP-954.136.81.209,Chrome,macOS,L0037,Success,,False,False,False,50,2
LN0005795,C001886,D002148,2025-04-06 10:12:13,IP-031.5.134.138,Safari,Android,L0006,Success,,False,False,False,25,0
